id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,interaction_count,temp_term_score,num_tweets,term_score_distinct_tweets,final_term_score
808387,MichelleBlanc,10,49835,35554,16979,1963,42,65.9842975772,60-69,879,9,30,20,50,50,30,20,6,2.703046535,26160.0924296572,0.0255664282,0.047755102,0.15462185,0,66,2.8729724129291067E-4,1.8573774E-4,1.8208082E-4,390,14,0,200,0,0
956281,ingridrkonopka,10,3494,159,394,7,87,42.7503642181,40-49,685,6,8,30,38,38,8,30,6,2.6488115166,105.6255390381,0.0089713995,0.2091038407,0.4688172,0,66,1.0071960218379318E-4,5.392386E-5,5.4624245E-5,140,12,2,200,2,0.01
1307791,kady,10,130573,27144,3131,1793,40,72.812631238,70-79,969,10,1324,217,1541,1541,1324,217,6,2.2480749916,195564.364197078,1,0.0273599535,0.048092734,0,66,0.0075012887,0.00793879,0.007871961,140,3425,0,200,0,0
1323671,BLOGBloke,10,41619,7033,6094,150,2088,53.3576045388,50-59,783,8,1,2,3,3,1,2,7,3.1295614329,0,0.0015679932,0.1666666667,0.5,0,66,4.689617954764729E-5,1.198308E-5,1.2138721E-5,372,11,0,201,0,0
2183601,dougsymington,10,22795,2239,1121,130,4180,52.7847785255,50-59,729,7,49,44,93,93,49,44,6,2.4609976565,1958.5762525751,0.0773469306,0.0718793829,0.39366516,0,66,2.3720990906718996E-4,2.99577E-4,3.0346803E-4,47,8,1,199,1,0.0050251256
4093441,marcellam,10,7536,2324,2134,90,65,66.1522354509,60-69,743,7,151,154,305,305,151,154,6,2.3086709073,9763.705707339,0.2207432307,0.0810504745,0.23522907,0,66,9.852560215345611E-4,9.107141E-4,9.1647345E-4,390,55,0,201,0,0
5130001,DataBrokers,10,7713,291,276,19,15,41.6521474189,40-49,587,7,1,1,2,2,1,1,8,3.432541011,0,5.14203510396076E-4,0,0,0,66,4.918548551045996E-5,1.198308E-5,1.2138721E-5,47,0,0,202,0,0
5708752,andymckay,10,6339,707,362,64,10,47.9212045473,40-49,718,6,1,2,3,3,1,2,7,3.2313357884,0.0657527674,0.0013080333,0,0,0,66,4.807502566858628E-5,1.198308E-5,1.2138721E-5,372,1,0,200,0,0
5748362,Senturion,10,10214,631,775,31,197,54.0183461108,50-59,748,7,4,8,12,12,4,8,7,3.1660528959,2.9853206695,0.0023686614,0.1893939394,0.3888889,0,66,6.538418947001583E-5,2.99577E-5,3.0346804E-5,140,1,0,200,0,0
5837592,dilip_andrade,10,7160,309,239,9,22,42.0056625437,40-49,642,6,16,18,34,34,16,18,7,2.8704385671,40.7506324687,0.0377751802,0.196969697,0.47578347,0,66,2.577057430978078E-4,1.0185618E-4,1.0317913E-4,140,0,0,200,0,0
6013662,infil00p,10,39867,2008,1384,138,3042,45.7222114044,40-49,770,9,36,19,55,55,36,19,7,2.7927686642,964.0632961027,0.0487040176,0.0831649832,0.17487922,0,66,1.9415180752583173E-4,2.2168698E-4,2.2456635E-4,47,10,0,199,0,0
6034422,Winooski,10,11106,811,406,54,2303,53.6319384951,50-59,742,8,0,0,0,0,0,0,0,0,0,0,0,0,57,147,4.4780486537007367E-5,0,0,48,16,0,201,0,0
6038862,draymaker,10,1887,525,875,9,20,42.170339424,40-49,662,5,41,47,88,88,41,47,7,2.6933377971,4779.682007531,0.0660671384,0.1084117032,0.30107528,0,66,4.35613554422834E-4,2.5164467E-4,2.5491315E-4,140,12,0,200,0,0
6114122,anndouglas,10,33630,13968,10377,1068,16118,,,798,9,172,199,371,371,172,199,7,2.2162705055,35833.0328815927,0.2758591483,0.0465724485,0.19972096,0,66,9.313369090933538E-4,0.0010365364,0.0010499994,390,31,0,200,0,0
6351532,redgirl13,10,10817,654,645,53,525,,,727,7,7,9,16,16,7,9,7,3.3170405089,5406.1374585568,0.0053327859,0.0666666667,0.3472222,0,66,1.5428951632540577E-4,4.793232E-5,4.8554884E-5,372,57,0,200,0,0
6563122,BenWest,10,11642,3952,2426,200,135,68.6827304074,60-69,780,8,218,86,304,304,218,86,7,2.4288583863,9581.3402552413,0.2338797364,0.0761464304,0.15654553,0,66,9.995136242315719E-4,0.0013121472,0.00132919,55,154,0,201,0,0
6634632,saskboy,10,29761,2296,1843,103,9873,63.3853378963,60-69,784,9,281,233,514,514,281,233,6,2.1707398728,38964.0286318159,0.354393906,0.049305603,0.1737426,0,66,9.954857836028388E-4,0.0016896143,0.0017115597,47,160,1,213,1,0.0046948357
7075582,trasie,10,11740,1147,681,72,129,50.0658787157,50-59,701,7,35,40,75,75,35,40,7,2.5537328423,1478.8961490055,0.0599760949,0.1005405405,0.27239057,0,66,2.495679995605151E-4,2.1569544E-4,2.1849698E-4,372,4,13,200,13,0.065
7417792,WernerPatels,10,26870,763,455,47,0,48.8561742337,40-49,740,8,45,33,78,78,45,33,7,2.7094074322,826.769471283,0.0434366433,0.0985680986,0.23224044,0,66,2.9994056535061344E-4,2.7561083E-4,2.791906E-4,372,17,0,203,0,0
7638772,D_V,10,420,112,91,4,0,29.7955957126,20-29,553,3,1,1,2,2,1,1,1,1,0,7.953281450388369E-5,0,0,0,57,6.127222374028747E-4,1.198308E-5,1.2138721E-5,320,2,0,200,0,0
7727422,brashley46,10,8561,244,300,10,48,41.2374981314,40-49,608,7,15,23,38,38,15,23,7,2.6735855373,53.5758646121,0.0223514881,0.1493598862,0.46153846,0,66,1.0152936009594545E-4,9.586464E-5,9.710977E-5,390,1,0,202,0,0
8150292,jjackunrau,10,3703,247,309,17,55,,,665,5,4,7,11,11,4,7,8,3.8536993639,3109.7461667303,4.4382198829289674E-4,0.1090909091,0.45238096,0,66,1.0731040853801889E-4,2.99577E-5,3.0346804E-5,372,11,0,200,0,0
8228752,arenosa,10,1707,319,688,8,111,40.1911964642,40-49,568,5,0,0,0,0,0,0,0,0,0,0,0,0,256,486,4.4780486537007367E-5,0,0,251,0,0,200,0,0
8447542,Forian,10,18137,4615,811,93,21,61.0924975872,60-69,749,7,52,71,123,123,52,71,6,2.4188148644,3616.4038138896,0.0722835148,0.131014261,0.2969491,0,66,4.4089675330796486E-4,3.175516E-4,3.216761E-4,140,48,2,200,2,0.01
8795262,renaudjoly,10,8666,4023,520,423,540,64.648167687,60-69,759,7,10,7,17,17,10,7,2,1.125,24807.9,8.132067806486679E-4,0.0588235294,0.21818182,0,56,8.743283348264202E-4,6.590694E-5,6.069361E-5,320,58,0,200,0,0
8833682,chellenator,10,18497,129,156,8,176,43.2429539851,40-49,756,7,1,1,2,2,1,1,7,3.5286240375,0,6.127778001487688E-4,0,0,0,66,4.857584331375936E-5,1.198308E-5,1.2138721E-5,390,3,1,200,1,0.005
9697172,stevebrister,10,21,36,34,0,1,,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16,88,4.4780486537007367E-5,0,0,12,0,0,22,0,0
10085872,AntoniaZ,10,34988,9760,4261,810,263,61.1991416066,60-69,882,8,507,332,839,839,507,332,6,2.1315701373,119157.144121285,0.5812432403,0.0358123235,0.124597795,0,66,0.0024905454,0.0030437023,0.003065027,47,215,0,200,0,0
10151752,ceverest,10,26,20,78,0,1,20.9402845018,20-29,523,5,1,7,8,8,1,7,7,3.0662872447,1.1627910215,2.875964514721856E-4,0.125,0.1904762,0,66,4.8588054145079814E-5,1.198308E-5,1.2138721E-5,372,0,0,1,0,0
10206822,neilbakshi,10,8318,882,1125,40,1013,49.2140285948,40-49,705,7,13,24,37,37,13,24,7,2.5199196518,6385.9702077661,0.0231910851,0.0825825826,0.3115942,0,66,1.253190964194543E-4,8.388156E-5,8.497105E-5,390,10,0,201,0,0
10711672,cmkl,10,3782,638,779,47,73,53.8905223685,50-59,677,6,53,94,147,147,53,94,6,2.4435888852,2867.7011274198,0.0820698648,0.0870841487,0.24699011,0,66,3.258550946551255E-4,3.2354315E-4,3.2774548E-4,390,17,2,200,2,0.01
11244852,chadrogers,10,7871,1448,1990,31,5,62.7371826688,60-69,735,7,87,77,164,164,87,77,7,2.7013726147,3214.4696858521,0.1083619353,0.0944186742,0.23079528,0,66,7.349890598639209E-4,5.272555E-4,5.341037E-4,372,31,0,200,0,0
11267302,ajproc,10,88036,2399,1707,131,854,59.7218870682,50-59,796,10,33,20,53,53,33,20,7,2.7114161366,952.5509334702,0.0337921351,0.074383164,0.2579365,0,66,2.320676758822866E-4,2.0371236E-4,2.0635827E-4,372,23,0,200,0,0
11582802,JonSThompson,10,518,265,301,15,31,43.288435468,40-49,612,4,18,14,32,32,18,14,7,2.859390693,91.7250262444,0.0245960364,0.1219758065,0.29347825,0,66,1.4797051668233495E-4,1.1383926E-4,1.1531785E-4,55,19,0,198,0,0
11609972,cwindley,10,58506,4430,4869,167,10443,66.6771041906,60-69,862,10,0,1,1,1,0,1,1,1,0,0,0,0,0,216,4.4780486537007367E-5,0,6.0693606E-6,320,31,0,201,0,0
11627292,JerThis,10,1940,245,253,3,104,54.4477029786,50-59,578,5,0,0,0,0,0,0,0,0,0,0,0,0,254,484,4.4780486537007367E-5,0,0,250,12,0,198,0,0
11698322,hjarche,10,28660,7729,874,862,3939,,,839,8,14,6,20,20,14,6,7,3.0231001004,878.9635397023,0.0111815833,0.0473684211,0.12857144,0,66,1.4803219189020474E-4,8.98731E-5,9.104041E-5,55,29,0,201,0,0
12034642,davidakin,10,51986,17777,3063,1222,122,71.5684308131,70-79,918,8,909,286,1195,1195,909,286,6,2.1831268832,178951.046673382,0.8087527266,0.0320675904,0.069113195,0,66,0.0069428364,0.0054523014,0.005468494,372,1911,17,274,17,0.0620437956
12046772,JProssa,10,14831,1248,934,29,176,45.509516029,40-49,718,7,47,52,99,99,47,52,6,2.4727150988,4070.4632244447,0.0614398946,0.0610183467,0.20442891,0,66,3.558126287885791E-4,2.8759392E-4,2.913293E-4,372,7,0,200,0,0
12987202,acoyne,10,65157,39143,1049,2018,15854,78.3336113616,70-79,962,9,1251,91,1342,1342,1251,91,6,2.4703716103,102782.750754377,0.9063029723,0.0300940975,0.045380842,0,66,0.0073911778,0.007501408,0.007441036,140,2353,0,202,0,0
13075932,Mannzhu,10,3418,514,240,46,15,42.5992097823,40-49,608,6,33,26,59,59,33,26,7,2.6638767995,127.3450847083,0.0444352986,0.1084161309,0.4125178,0,66,1.6901909623462573E-4,2.0371236E-4,2.0635827E-4,390,10,0,200,0,0
13179482,Tigerlily007,10,2371,228,298,3,119,45.6540744553,40-49,637,6,20,45,65,65,20,45,6,2.4984934717,275.6682925812,0.0255206025,0.1103365385,0.3550505,0,66,9.840802926073806E-5,1.2582233E-4,1.2745657E-4,47,38,0,205,0,0
13230662,DianneKnight,10,394,1268,1948,2,6,29.6361403349,20-29,536,4,2,7,9,9,2,7,7,3.0200870439,3.8045985995,0.0067909952,0.2222222222,0.39285713,0,66,6.053091611183764E-5,1.797462E-5,1.8208082E-5,390,0,0,200,0,0
13350372,jedgar,10,19174,18473,229,176,43,66.7005979378,60-69,782,7,11,1,12,12,11,1,7,3.6066287245,0.0192307692,0.0133282506,0.1893939394,0.35454544,0,66,1.0684920708774411E-4,7.189848E-5,7.283233E-5,140,4,0,200,0,0
13699242,sailsmart,10,16473,747,1787,22,63,50.9871892094,50-59,736,8,182,309,491,491,182,309,6,2.1228657516,22424.2875605671,0.2368264261,0.0630533272,0.19272661,0,66,4.8218476229356175E-4,0.0010964518,0.0011046237,47,96,3,210,3,0.0142857143
14049092,erlking,10,6858,456,469,35,196,59.3972383264,50-59,705,7,5,3,8,8,5,3,7,3.1848008035,3.1416425908,0.0047060826,0.1428571429,0.36666667,0,66,6.152580017945455E-5,3.594924E-5,3.6416164E-5,47,4,1,201,1,0.0049751244
14070067,MosesIngram,10,530,2,56,0,0,15.6708586376,10-19,142,3,0,11,11,11,0,11,7,3.0515394913,0,0,0.3909090909,0.59090906,0,481,4.4780486537007367E-5,0,6.0693606E-6,390,0,0,200,0,0
14103001,nofx1337,10,709,203,1075,5,156,23.3728559229,20-29,493,4,3,12,15,15,3,12,7,2.7428858386,0.9823534283,0.0051856434,0.2285714286,0.4679487,0,66,5.00564022920962E-5,2.396616E-5,2.4277442E-5,47,1,0,199,0,0
14103847,garychisholm,10,1156,163,268,6,8,36.6554307053,30-39,560,5,6,13,19,19,6,13,7,2.765651155,78.3752633759,0.0091818783,0.1725146199,0.46703297,0,66,7.141302880969611E-5,4.194078E-5,4.2485524E-5,390,3,1,200,1,0.005
14181214,rabbleca,10,24330,17239,2832,1080,110,65.6267096719,60-69,882,7,788,221,1009,1009,788,221,6,2.2581185136,128005.313785599,0.6539047039,0.037960931,0.07448969,0,66,0.0039247962,0.004727325,0.004728032,390,1018,0,202,0,0
14195066,matness,10,16493,2430,1909,131,7552,,,779,8,90,89,179,179,90,89,7,2.4154670238,6729.7472611808,0.12072721,0.0518799824,0.2051478,0,66,4.4537082150766983E-4,5.452301E-4,5.5231183E-4,390,101,1,200,1,0.005
14231419,RobSilver,10,14599,6406,984,291,13,64.5790432263,60-69,808,8,553,80,633,633,553,80,6,2.6069635085,12998.3201337533,0.5324882625,0.0573594697,0.09593055,0,66,0.0031778453,0.003319313,0.003332079,140,349,0,201,0,0
14241069,klashton27,10,12762,901,393,57,7,56.5942915033,50-59,752,7,15,10,25,25,15,10,7,2.8533645798,107.2359519445,0.0177065701,0.15,0.2904762,0,66,1.992473439556927E-4,9.586464E-5,9.710977E-5,140,11,0,200,0,0
14244309,balleyne,10,4455,1114,644,72,359,44.6925230836,40-49,637,5,18,15,33,33,18,15,7,2.8918647472,6991.4864697904,0.0309161125,0.0899621212,0.3763158,0,66,3.0233822254835407E-4,1.1383926E-4,1.1531785E-4,372,8,0,200,0,0
14258863,Justance,10,5253,184,214,0,870,40.4826655961,40-49,644,6,7,10,17,17,7,10,7,2.9350518915,2.8771032441,0.010333351,0.2242647059,0.37619048,0,66,6.535885245709097E-5,4.793232E-5,4.8554884E-5,140,5,0,201,0,0
14276665,naterotman,10,2197,1352,1187,43,6,52.6945631611,50-59,694,6,265,198,463,463,265,198,6,2.3076665551,11477.3874667768,0.3144539873,0.0807083485,0.20511948,0,66,0.0015077364,0.0015937496,0.0016144499,390,163,6,199,5,0.0301507538
14360480,manuelsagra,10,9424,922,35,70,105,50.7600089978,50-59,730,6,1,1,2,2,1,1,2,1.5,2,7.34391852452689E-5,0,0,45,131,8.284390166388585E-5,1.198308E-5,6.0693606E-6,75,8,0,200,0,0
14363552,alainsaffel,10,17952,2533,1005,212,75,54.1232891801,50-59,735,7,32,33,65,65,32,33,6,2.5892199531,2007.6315641065,0.0301791779,0.0644230769,0.22259136,0,66,2.2439181174704775E-4,1.9772082E-4,2.0028891E-4,372,6,0,200,0,0
14388426,bebeasley,10,18099,530,443,17,22,49.3392989202,40-49,752,7,41,26,67,67,41,26,7,2.9487780382,371.3788436896,0.0427129668,0.1374943464,0.28350168,0,66,2.3285746284112493E-4,2.5164467E-4,2.5491315E-4,372,31,0,200,0,0
14390356,carlena,10,7753,891,689,33,285,53.3213213668,50-59,729,7,96,48,144,144,96,48,6,2.6062939404,836.1872827436,0.1510201532,0.1457362082,0.32706147,0,66,5.533952896855136E-4,5.811794E-4,5.826586E-4,140,58,1,200,1,0.005
14467651,patzaph,10,10242,378,382,20,43,47.8394219812,40-49,739,7,3,2,5,5,3,2,7,3.1389353867,2.6137319381,0.001573248,0.1,0.25,0,66,5.2347543175348286E-5,2.396616E-5,2.4277442E-5,372,5,0,200,0,0
14483082,ntozubod,10,6716,165,1303,4,8,22.442067303,20-29,485,7,9,49,58,58,9,49,7,2.5530632742,305.0867284443,0.014916349,0.1705989111,0.31259426,0,66,6.932561758136213E-5,5.99154E-5,6.069361E-5,140,0,0,200,0,0
14485907,tamtar,10,7602,161,167,7,287,60.6321296613,60-69,705,6,1,1,2,2,1,1,8,4.067626381,0,1.5096752289432534E-4,0,0,0,66,6.57575833059089E-5,1.198308E-5,1.2138721E-5,390,5,0,200,0,0
14522779,rockermom53,10,17344,908,1991,19,1016,58.3730744351,50-59,774,8,5,11,16,16,5,11,7,2.9715433545,89.6165279648,6.707366013635812E-4,0.0333333333,0.10909091,0,66,7.499491801414388E-5,3.594924E-5,3.6416164E-5,47,35,0,201,0,0
14538949,MichelleRempel,10,3137,3934,681,168,37,61.6234413043,60-69,757,6,297,87,384,384,297,87,6,2.5965852025,13793.8190457044,0.261044373,0.0534704091,0.11358998,0,66,0.0023494316,0.0017854789,0.0017965308,372,296,14,200,14,0.07
14560819,amymyoung,10,44319,737,594,112,41,54.1532016304,50-59,775,9,5,5,10,10,5,5,7,3.0070304653,4.2591737058,0.0060172562,0.0666666667,0.6,0,66,6.213639989472136E-5,3.594924E-5,3.6416164E-5,55,7,0,201,0,0
14631451,kulpreetsingh,10,32724,14409,4747,880,1714,62.5532343633,60-69,818,8,131,116,247,247,131,116,6,2.2674924674,24225.3566545426,0.1476546312,0.0362397551,0.14666946,0,66,6.35954810913654E-4,7.9088326E-4,7.9508626E-4,47,22,0,200,0,0
14638851,frankejames,10,20383,8058,6522,634,5566,67.4399247056,60-69,824,8,387,336,723,723,387,336,7,2.1536658855,83583.5658853455,0.4176249409,0.0307295318,0.13632508,0,66,0.0014280388,0.0023247176,0.002354912,47,300,1,199,1,0.0050251256
14678279,stephen_taylor,10,30542,20455,16936,825,23,73.882869792,70-79,893,8,633,626,1259,1259,633,626,6,1.9829260127,690709.847314175,0.5380945566,0.0169703414,0.06348681,0,66,0.0040948985,0.0037986364,0.0038419054,372,594,0,200,0,0
14678965,frederikkau,10,11,5,10,0,3,11.5576855183,10-19,14,1,0,0,0,0,0,0,0,0,0,0,0,0,13,85,4.4780486537007367E-5,0,0,9,0,0,13,0,0
14690573,romeoinottawa,10,25312,1295,914,48,291,60.2686627228,60-69,755,8,62,42,104,104,62,42,6,2.6052895882,1117.040712863,0.108153465,0.0880321135,0.2615694,0,66,6.036934618230773E-4,3.7746702E-4,3.8236973E-4,140,112,1,201,1,0.0049751244
14696380,PatHanlon,10,6619,353,1112,23,3,41.3538190689,40-49,662,7,9,23,32,32,9,23,7,2.7167726816,3681.5429455952,0.0124353114,0.1068548387,0.24833333,0,66,9.366164443498463E-5,5.99154E-5,6.069361E-5,372,0,0,200,0,0
14718629,NoamGoldUtting,10,1185,43,111,1,1,16.034313484,10-19,469,4,9,19,28,28,9,19,7,2.713424841,140.2479603207,0.0188725787,0.1851851852,0.58157897,0,66,1.2505834753984127E-4,5.99154E-5,6.069361E-5,390,2,7,198,7,0.0353535354
14721346,TimGoos,10,6128,720,941,50,25,53.8160121371,50-59,673,7,15,24,39,39,15,24,7,2.7820555742,343.7465050166,0.0116372369,0.0701754386,0.23692308,0,66,1.1555027895969922E-4,9.586464E-5,9.710977E-5,372,3,0,197,0,0
14795481,alexbungle35,10,2094,64,201,4,5,38.7991299808,30-39,579,6,1,4,5,5,1,4,7,3.0525610981,0.7291879983,1.7956815627953587E-4,0.4,0.5,0,66,4.683012808773789E-5,1.198308E-5,1.2138721E-5,390,1,0,200,0,0
14819714,seanmhair,10,16145,485,744,37,1736,44.1184011276,40-49,713,7,54,99,153,153,54,99,7,2.3826581855,2231.8101318676,0.1144417293,0.103629171,0.33754578,0,66,3.1178918600227747E-4,3.295347E-4,3.3381482E-4,47,9,1,204,1,0.0049019608
14826248,MelissaLou5,10,8146,635,1999,8,1,45.3153557489,40-49,717,7,86,259,345,345,86,259,6,2.1573485102,12754.3386176273,0.1305768223,0.08190091,0.20170097,0,66,2.960807886614005E-4,5.21264E-4,5.280344E-4,47,5,0,200,0,0
14860927,BCLaraby,10,21011,1039,476,44,3646,53.3871106516,50-59,786,8,254,100,354,354,254,100,7,2.4054235018,7422.7138678901,0.2803150425,0.0845457019,0.20990777,0,66,7.028964901170916E-4,0.0015278427,0.001547687,47,154,1,200,1,0.005
14861810,stevesanterre,10,15436,1353,1658,18,457,54.1497992734,50-59,771,8,71,92,163,163,71,92,6,2.4047539337,12996.1120205763,0.0707640947,0.0368855563,0.16677631,0,66,2.663961423306277E-4,4.313909E-4,4.3699396E-4,390,113,0,202,0,0
14862531,DerfVader,10,1287,135,579,1,135,22.0937866908,20-29,469,5,5,13,18,18,5,13,7,2.7700033478,2.4232692288,0.014915204,0.2026143791,0.61538464,0,66,7.373707279410766E-5,3.594924E-5,3.6416164E-5,140,0,0,200,0,0
14871120,indigosky9,10,1526,76,188,1,2,20.4183649103,20-29,424,6,10,21,31,31,10,21,7,2.666889856,74.158970671,0.0116504671,0.1612903226,0.34,0,66,7.862491543886517E-5,6.590694E-5,6.6762965E-5,47,0,1,199,1,0.0050251256
14884259,masonsherry,10,1414,395,543,34,16,48.6815728096,40-49,639,5,13,47,60,60,13,47,7,2.6454636759,1051.5463072007,0.0172673474,0.2271186441,0.41579315,0,66,7.813340437685252E-5,8.388156E-5,8.497105E-5,140,25,0,200,0,0
14950403,mjecclestone,10,9742,575,458,53,59,50.3519014179,50-59,722,7,18,8,26,26,18,8,7,3.166722464,1760.4332092207,0.0170990177,0.0861538462,0.23684211,0,66,2.6959108036295985E-4,1.1383926E-4,1.1531785E-4,372,88,0,201,0,0
14954158,Aprila,10,2352,53,102,0,11,44.4364416407,40-49,664,5,0,2,2,2,0,2,7,3.1726907631,0,0,0.5,1,0,401,4.4780486537007367E-5,0,6.0693606E-6,55,1,0,200,0,0
14988819,ratsamy,10,10031,458,309,23,15,48.204308331,40-49,683,7,8,18,26,26,8,18,7,2.7254770673,10.8323960838,0.0114111055,0.2923076923,0.49166667,0,66,6.581185647123467E-5,5.392386E-5,5.4624245E-5,140,3,0,201,0,0
14997147,DavidGrant,10,47,34,79,0,1,22.5928156804,20-29,437,2,0,2,2,2,0,2,7,3.2235609103,0,0,0,0,0,517,4.4780486537007367E-5,0,6.0693606E-6,140,0,0,48,0,0
15031337,Geoff_Sharpe,10,9222,1829,1960,79,112,67.7501788895,60-69,761,7,118,132,250,250,118,132,6,2.3833277536,9630.8644691453,0.1148622434,0.0815100402,0.2034583,0,66,5.100837491066581E-4,7.1299326E-4,7.222539E-4,140,72,0,201,0,0
15049217,CanadaGood,10,3503,206,259,8,201,42.4927436812,40-49,585,5,9,8,17,17,9,8,7,3.1935051892,65.8566076878,0.0118265401,0.1213235294,0.19166666,0,66,1.2045151599800823E-4,5.99154E-5,6.069361E-5,55,10,3,200,3,0.015
15066876,JimHarris,10,17386,13252,8256,611,45,73.0144682935,70-79,789,8,244,217,461,461,244,217,6,2.1446267158,127766.232067737,0.2837631299,0.0255210789,0.13866757,0,66,0.0011086382,0.0014679272,0.0014869934,47,81,0,200,0,0
15077420,TonyDaws,10,151,36,61,2,3,17.2540313491,10-19,312,2,0,0,0,0,0,0,0,0,0,0,0,0,270,509,4.4780486537007367E-5,0,0,268,0,0,152,0,0
15142813,BFSingh,10,11289,1904,989,118,42,64.337621702,60-69,749,7,47,29,76,76,47,29,7,2.6605289588,1152.9913705527,0.0551789855,0.0661403509,0.20065312,0,66,3.1610844525774257E-4,2.8759392E-4,2.913293E-4,372,19,0,200,0,0
15152494,cheriak,10,1160,272,537,6,26,42.1567935276,40-49,558,5,8,16,24,24,8,16,6,2.5547371945,26.1761077551,0.0203766046,0.1358695652,0.525,0,66,7.510849402671351E-5,5.392386E-5,5.4624245E-5,47,2,0,200,0,0
15156469,techberry,10,8342,429,409,35,26,46.8636607079,40-49,684,6,3,4,7,7,3,4,7,3.2356879813,5.4324610057,0.0017662181,0.0238095238,0.1,0,66,6.227689053834909E-5,2.396616E-5,2.4277442E-5,55,0,0,200,0,0
15206059,janfromthebruce,10,3006,298,576,7,40,44.894271974,40-49,616,6,75,130,205,205,75,130,6,2.3327753599,4117.9671097173,0.1064425427,0.0794356767,0.28302994,0,66,3.1838697975410406E-4,4.5535705E-4,4.612714E-4,390,33,1,201,1,0.0049751244
15215453,ReynoldR,10,1262,104,344,0,12,33.0373065452,30-39,578,5,20,36,56,56,20,36,6,2.4934717107,1251.681063799,0.0361731336,0.211038961,0.4091312,0,66,1.0592839358303633E-4,1.2582233E-4,1.2745657E-4,390,3,1,199,1,0.0050251256
15223577,Johnny222,10,1709,232,294,3,26,40.937518047,40-49,599,5,25,36,61,61,25,36,7,2.6839638433,280.9751767251,0.0224241855,0.1275956284,0.3212121,0,66,1.4938229689932873E-4,1.5578004E-4,1.5780337E-4,390,13,1,200,1,0.005
15254148,mode23,10,21234,808,725,24,1,51.5736796839,50-59,754,8,155,192,347,347,155,192,6,2.2289923,8189.0735988088,0.1952208625,0.063842015,0.25940064,0,66,4.2940926167006567E-4,9.346802E-4,9.4682025E-4,47,104,7,216,5,0.0324074074
15264238,polarlawyer,10,130,185,235,10,1,34.2237786445,30-39,523,3,15,23,38,38,15,23,7,2.885169066,187.2849190332,0.0106471054,0.1145092461,0.2936508,0,66,1.2578735217963347E-4,9.586464E-5,9.710977E-5,47,1,0,132,0,0
15278776,jimbobbysez,10,29181,2366,2062,136,3,50.9616830374,50-59,838,9,442,470,912,912,442,470,6,2.0535654503,95929.0801918118,0.5152901524,0.032453011,0.1371998,0,66,0.0014799716,0.002654252,0.0026826574,47,256,4,211,4,0.018957346
15285969,JCookie6201,10,1679,61,118,0,121,20.8876007147,20-29,543,3,2,2,4,4,2,2,1,1,0,1.529712617250445E-4,0.0833333333,1,218,414,2.985240256774393E-4,1.797462E-5,1.8208082E-5,213,1,0,200,0,0
15315875,diije,10,11561,1049,324,84,1,58.4149883382,50-59,749,8,4,3,7,7,4,3,2,1.625,0,3.40790399913428E-4,0.1428571429,0.9166667,0,56,4.931171092423478E-4,2.99577E-5,3.0346804E-5,320,1,0,201,0,0
15331235,claudlemire,10,23769,1165,1626,20,1683,54.2426620811,50-59,765,8,87,106,193,193,87,106,6,2.4439236692,4053.6888808634,0.0650776093,0.0787996546,0.24168375,0,66,4.535835052354686E-4,5.272555E-4,5.341037E-4,372,77,2,200,2,0.01
15338360,nomad411,10,24847,1299,1968,48,147,66.576499175,60-69,718,8,7,10,17,17,7,10,7,2.901238701,209.0307459936,0.0192046959,0.1102941176,0.44545454,0,66,1.6049799266591955E-4,4.793232E-5,4.8554884E-5,140,2,0,201,0,0
15395122,stint,10,2507,327,441,9,54,50.1915541003,50-59,659,6,26,39,65,65,26,39,6,2.677268162,730.7902074984,0.0300125325,0.0896634615,0.26280195,0,66,1.6985475537362223E-4,1.6177158E-4,1.6387274E-4,372,1,2,200,2,0.01
15395708,ryanbaldwin,10,10486,569,282,34,63,46.2179295451,40-49,727,7,3,4,7,7,3,4,7,3.0917308336,13.7711182925,0.0038434594,0.1428571429,0.3,0,66,5.637974640122858E-5,2.396616E-5,2.4277442E-5,390,2,0,200,0,0
15397836,ShireenJ,10,27556,1023,771,65,449,47.8074838703,40-49,750,8,28,29,57,57,28,29,7,2.7020421828,827.2975960521,0.052438068,0.1187343358,0.29016912,0,66,2.512491303328712E-4,1.7375466E-4,1.7601145E-4,140,19,0,202,0,0
15419003,lexinc,10,1054,72,284,3,35,42.3998625657,40-49,548,5,19,54,73,73,19,54,7,2.4683629059,539.5012554333,0.0220842317,0.1113013699,0.2855219,0,66,1.0554720828052856E-4,1.198308E-4,1.2138722E-4,47,15,0,200,0,0
15427232,CandiceKei,10,21778,981,1999,33,58,55.6915062537,50-59,690,6,26,51,77,77,26,51,6,2.760629394,1343.4586177637,0.0122008822,0.1262816131,0.30520266,0,66,1.356567573910933E-4,1.6177158E-4,1.6387274E-4,372,30,5,200,5,0.025
